point_yr,fprop_1km,fprop_10km,bca,spp_rich,live_basal,dead_basal,total_basal,oak_prop,can_clos_prop,grass_prop,green_prop,litter_prop,shrub_dens,year,dist_edge,nearest_patch_size,mid_sd,mid_dens_2.5m,mid_dens_5m
SA060_2016,0.574237024,0.200596104,SAND_CREEK,3,10,0,10,0.9,0.65,0.45,0.3,0.9,1.575854701,2016,21.748048,27206716.39,0.238985942,0.174984498,0.315634391
SA061_2016,0.524727111,0.20187957,SAND_CREEK,2,2,1,3,0.5,0.1,0.15,0.85,0.15,0.400641026,2016,0,27206716.39,0.392989328,0,0.320874442
SA062_2016,0.453497438,0.204522364,SAND_CREEK,1,2,0,2,0,0.05,0.1,0.25,0,0.721153846,2016,40.318545,27206716.39,0,0,0
SA064_2016,0.410503453,0.211745514,SAND_CREEK,2,4,0,4,0.5,0.25,0.9,0.95,0,3.231837607,2016,0.203467,27206716.39,0.074574377,0.052803468,0.04266802
SA065_2016,0.396302072,0.216729903,SAND_CREEK,1,1,0,1,0,0.15,0.8,1,0,0.667735043,2016,0,27206716.39,0,0,0
SA066_2016,0.439630207,0.222233523,SAND_CREEK,0,0,0,0,0,0,1,1,0,0,2016,0,27206716.39,0,0,0
SA068_2016,0.616952551,0.194353535,SAND_CREEK,4,22,3,25,0.863636364,1,0,0.75,0.95,1.495726496,2016,77.543181,27206716.39,0.263798447,0.778641591,0.581654335
SA069_2016,0.62419247,0.19541897,SAND_CREEK,1,29,3,32,1,0.95,0.3,0.5,1,1.25534188,2016,113.646404,27206716.39,0.376181549,0.46448287,0.477562149
SA070_2016,0.624248162,0.196724351,SAND_CREEK,3,19,8,27,0.947368421,1,0.05,0.75,0.65,1.335470085,2016,140.741717,27206716.39,0.320746208,0.788419603,0.253749482
SA071_2016,0.616618401,0.198236526,SAND_CREEK,6,21,0,21,0.80952381,0.9,0.35,0.45,0.8,1.335470085,2016,101.198212,27206716.39,0.407561947,0.654450079,0.673301531
SA072_2016,0.588327022,0.199772865,SAND_CREEK,7,19,2,21,0.631578947,0.95,0.2,0.2,0.8,0.267094017,2016,194.871726,27206716.39,0.342549922,0.49116613,0.273457385
SA073_2016,0.535698374,0.202550524,SAND_CREEK,4,7,4,11,0,0.8,0.5,0.85,0.35,1.762820513,2016,0,27206716.39,0.353627714,0.567923287,0.444304821
SA074_2016,0.488750278,0.205871577,SAND_CREEK,1,1,0,1,0,0.15,0.85,0.65,0,1.25534188,2016,0,27206716.39,0.345435517,0.36172209,0.392047982
SA075_2016,0.462352417,0.209876509,SAND_CREEK,0,0,0,0,0,0,1,1,0,0,2016,7.376168,27206716.39,0,0,0
SA076_2016,0.413288037,0.214479342,SAND_CREEK,6,20,3,23,0.8,0.95,0,0.7,0.45,0.77457265,2016,20.004914,27206716.39,0.359131488,0.716863689,0.652366162
SA077_2016,0.413399421,0.219655352,SAND_CREEK,0,0,0,0,0,0,1,1,0,0,2016,0,27206716.39,0,0,0
SA079_2016,0.5382045,0.190690824,SAND_CREEK,1,1,0,1,0,0.1,0.75,0.6,0.1,0.106837607,2016,0,27206716.39,0.24701964,0.034482288,0.205737268
SA080_2016,0.588438405,0.192277175,SAND_CREEK,3,19,7,26,0.842105263,0.8,0.75,0.15,0.95,1.201923077,2016,205.058643,27206716.39,0.274658152,0.34278643,0.357981414
SA081_2016,0.62352417,0.194116398,SAND_CREEK,6,12,0,12,0.75,1,0.35,0.45,0.7,1.228632479,2016,102.297282,27206716.39,0.207377127,0.777384635,0.69596546
SA082_2016,0.650980174,0.196022491,SAND_CREEK,4,20,3,23,0.85,0.8,0.9,0.55,0.9,2.270299145,2016,137.744757,27206716.39,0.403553525,0,0.329500073
SA083_2016,0.64557808,0.198282043,SAND_CREEK,5,22,5,27,0.318181818,0.95,0.3,0.65,0.7,0.854700855,2016,274.665809,27206716.39,0.495325054,0.32472106,0.576501909
SA084_2016,0.612552907,0.201338424,SAND_CREEK,6,20,2,22,0.15,1,0,0.6,0.1,1.575854701,2016,82.804204,27206716.39,0.295653179,0.380144533,0.468776183
SA085_2016,0.566607262,0.204625199,SAND_CREEK,0,0,0,0,0,0.05,0.95,0.75,0,1.709401709,2016,0,27206716.39,0.312749715,0.255359073,0
SA087_2016,0.471485854,0.212141118,SAND_CREEK,6,12,3,15,0.75,0.85,0.15,1,0.15,2.02991453,2016,23.506872,27206716.39,0.327660542,0.390391956,0.541734469
SA088_2016,0.438126532,0.217391304,SAND_CREEK,6,12,3,15,0.25,1,0.15,0.75,0.45,3.178418803,2016,58.882772,27206716.39,0.403917477,0.606931658,0.562530926
SA091_2016,0.440131432,0.187869334,SAND_CREEK,0,0,0,0,0,0,1,0.95,0,0.16025641,2016,0,27206716.39,0,0,0
SA092_2016,0.497772332,0.189701251,SAND_CREEK,0,0,0,0,0,0,1,0.7,0,0,2016,0,27206716.39,0,0,0
SA093_2016,0.563711294,0.191655109,SAND_CREEK,4,24,1,25,0.666666667,0.95,0.35,0.4,1,1.228632479,2016,64.879922,27206716.39,0.465234898,0.327155409,0.47644745
SA094_2016,0.624136779,0.193857906,SAND_CREEK,4,22,0,22,0.681818182,1,0.1,0.3,1,0.293803419,2016,362.65757,27206716.39,0.112870465,0.78812572,0.732161382
SA095_2016,0.668133215,0.196722666,SAND_CREEK,5,17,1,18,0.705882353,0.9,0,0.3,0.2,0.641025641,2016,485.331485,27206716.39,0.292736886,0.528301984,0.348527928
SA096_2016,0.667631989,0.199791409,SAND_CREEK,5,21,2,23,0.380952381,0.85,0.3,0.8,0.85,1.442307692,2016,377.508628,27206716.39,0.299295912,0.685015226,0.364043612
SA097_2016,0.635609267,0.202992207,SAND_CREEK,7,13,1,14,0.692307692,0.8,0.05,1,0.8,1.789529915,2016,181.580165,27206716.39,0.470817494,0.309114394,0.464033778
SA098_2016,0.590833148,0.20611602,SAND_CREEK,2,7,0,7,0,0.45,0.35,0.4,0,0.400641026,2016,69.888134,27206716.39,0.398203593,0.331534784,0.052449323
SA099_2016,0.549788372,0.210355842,SAND_CREEK,6,17,2,19,0.294117647,1,0.25,0.9,0,2.270299145,2016,14.418259,27206716.39,0.366841341,0.595544106,0.40957954
SA100_2016,0.509467587,0.215443066,SAND_CREEK,1,3,0,3,0,0.15,0.9,1,0,0.427350427,2016,0,27206716.39,0.042848893,0.010566158,0.035532395
SA106_2016,0.571452439,0.192809892,SAND_CREEK,5,21,1,22,0.380952381,1,0.1,0.5,0.8,2.110042735,2016,277.334753,27206716.39,0.228051074,0.778752857,0.53195682
SA107_2016,0.639897527,0.195502698,SAND_CREEK,6,17,1,18,0.764705882,1,0.05,0.7,0.5,0.080128205,2016,192.512606,27206716.39,0.378889565,0.315728484,0.065933475
SA108_2016,0.676264201,0.198246641,SAND_CREEK,2,11,3,14,1,0.9,0.2,0.85,0.9,4.246794872,2016,214.920194,27206716.39,0.350053636,0.434416861,0.028363086
SA109_2016,0.667409223,0.201449126,SAND_CREEK,4,8,0,8,1,0.85,0.25,0.6,0.9,4.05982906,2016,444.670513,27206716.39,0.121700277,0.160826809,0.199028505
SA110_2016,0.643461796,0.204802209,SAND_CREEK,4,13,2,15,0.307692308,0.95,0,0.85,0.9,2.697649573,2016,308.88974,27206716.39,0,0,0
SA111_2016,0.612497215,0.208996514,SAND_CREEK,5,7,0,7,0,0.9,0.3,0.95,0,1.175213675,2016,12.74456,27206716.39,0.248605305,0.246137288,0.086286287
SA112_2016,0.570004455,0.213749947,SAND_CREEK,1,2,0,2,0,0.1,0.9,1,0,0.454059829,2016,0,27206716.39,0,0,0
SA114_2016,0.594174649,0.19425632,SAND_CREEK,4,12,7,19,0,0.8,0.1,0.55,1,2.163461538,2016,61.396713,27206716.39,0.423544868,0.177050724,0.545506263
SA115_2016,0.665849855,0.197239649,SAND_CREEK,6,12,4,16,0.583333333,1,0.2,0.75,1,0.534188034,2016,130.936063,27206716.39,0.359802588,0.609486885,0.378292329
SA116_2016,0.678046335,0.200786039,SAND_CREEK,2,18,0,18,1,0.85,0.5,0.7,1,2.884615385,2016,417.602874,27206716.39,0,0,0
SA117_2016,0.680441078,0.203661475,SAND_CREEK,4,12,0,12,0.333333333,0.95,0.05,0.6,0.3,0.93482906,2016,334.70272,27206716.39,0.427499061,0.328649663,0.200439947
SA118_2016,0.663009579,0.207634938,SAND_CREEK,5,25,0,25,0.88,1,0.2,0.35,1,1.308760684,2016,151.335326,27206716.39,0.335646018,0.145556111,0.47769412
SA119_2016,0.623746937,0.211924772,SAND_CREEK,3,4,0,4,0,0.75,0.45,1,0,0.293803419,2016,135.743891,27206716.39,0.144851621,0.107452847,0.075376792
SA124_2016,0.530184896,0.192278299,SAND_CREEK,3,3,2,5,0.333333333,0.7,0,0.9,0.3,1.655982906,2016,46.939395,27206716.39,0.169218708,0.282443078,0.115666434
SA125_2016,0.620015594,0.195297029,SAND_CREEK,6,15,1,16,0.133333333,0.95,0.1,0.6,0.65,1.070663812,2016,188.075002,27206716.39,0.094640015,0.841801729,0.705060272
SA126_2016,0.676932502,0.19904066,SAND_CREEK,4,22,0,22,0.909090909,1,0,0.75,1,0.93482906,2016,164.072595,27206716.39,0.431160502,0.236878824,0.312075226
SA127_2016,0.706282023,0.202150986,SAND_CREEK,3,23,0,23,0.826086957,0.75,0,0.75,0.95,2.136752137,2016,92.096606,27206716.39,0,0,0
SA128_2016,0.70717309,0.205917656,SAND_CREEK,5,11,1,12,0.090909091,0.4,0.05,0.95,0.8,2.457264957,2016,14.489766,27206716.39,0.379271034,0.502606623,0.614368832
SA129_2016,0.675707284,0.209991144,SAND_CREEK,7,27,1,28,0.814814815,1,0.05,0.45,1,0.16025641,2016,76.276092,27206716.39,0.371377016,0.43614034,0.700514231
SA130_2016,0.64953219,0.213889869,SAND_CREEK,9,20,5,25,0.5,0.7,0.25,0.9,0.2,3.098290598,2016,103.144709,27206716.39,0.390364154,0,0.496668556
SA131_2016,0.60080196,0.217444127,SAND_CREEK,4,10,3,13,0.8,0.75,0.45,0.45,0.75,1.736111111,2016,60.639422,27206716.39,0.339251902,0.169089135,0.425581025
SA135_2016,0.450211628,0.191193758,SAND_CREEK,0,0,0,0,0,0,0.9,0,0.05,0,2016,0,27206716.39,0,0,0
SA136_2016,0.540933393,0.193980409,SAND_CREEK,8,18,3,21,0.5,0.95,0.15,0.6,0.95,0.667735043,2016,112.917003,27206716.39,0.200142379,0.685335141,0.711690944
SA137_2016,0.625584763,0.19739362,SAND_CREEK,6,15,2,17,0,1,0.2,0.7,0.6,0.133547009,2016,56.478277,27206716.39,0.288446964,0.525202025,0.851576125
SA138_2016,0.688850524,0.200272989,SAND_CREEK,8,20,1,21,0.45,0.9,0.05,0.7,0.95,0.641025641,2016,110.976784,27206716.39,0.120671534,0.392197159,0.250365099
SA139_2016,0.72761194,0.203916595,SAND_CREEK,6,23,3,26,0.826086957,0.9,0.05,0.55,1,0.694444444,2016,55.982694,27206716.39,0.195160425,0.877825459,0.59527805
SA140_2016,0.725105814,0.20796311,SAND_CREEK,4,15,2,17,0.666666667,0.6,0.05,1,0.95,6.116452991,2016,102.262605,27206716.39,0.40534193,0.791672178,0.14492057
SA141_2016,0.704611272,0.211738771,SAND_CREEK,4,9,0,9,0.666666667,0.65,0.55,0.7,0.85,4.300213675,2016,379.501296,27206716.39,0,0,0
SA142_2016,0.666629539,0.215316068,SAND_CREEK,7,21,2,23,0.238095238,0.95,0.45,0.65,0.85,0.480769231,2016,334.276739,27206716.39,0.354861993,0.038976288,0.661674378
SA143_2016,0.579750501,0.218639368,SAND_CREEK,3,14,0,14,0,0.7,0.35,0.95,0,5.582264957,2016,285.962623,27206716.39,0.357223442,0.275948649,0.295196516
SA144_2016,0.491145021,0.222375132,SAND_CREEK,5,21,3,24,0,0.8,0.1,1,0,1.629273504,2016,84.760554,27206716.39,0.480402186,0.594075521,0.371809688
SA146_2016,0.356760971,0.19023734,SAND_CREEK,0,0,0,0,0,0,0.5,0.9,0,0.507478632,2016,0,27206716.39,0,0,0
SA147_2016,0.45683894,0.192614899,SAND_CREEK,0,0,0,0,0,0,0.7,0.2,0,0,2016,0,27206716.39,0,0,0
SA148_2016,0.54711517,0.195811764,SAND_CREEK,8,16,0,16,0.1875,0.95,0.15,0.85,1,2.617521368,2016,129.927542,27206716.39,0.401766502,0.320680681,0.300858107
SA149_2016,0.631877924,0.198779358,SAND_CREEK,5,28,4,32,0.678571429,0.95,0,0.25,0.95,0.507478632,2016,100.103876,27206716.39,0.182441912,0.838845028,0.601102081
SA150_2016,0.702105146,0.202360027,SAND_CREEK,1,6,0,6,0,0.05,0.6,0.85,0.05,2.003205128,2016,137.768328,27206716.39,0.393715284,0.511859424,0.618076225
SA151_2016,0.748384941,0.205787848,SAND_CREEK,10,23,0,23,0.260869565,0.95,0.45,0.5,0.75,1.09508547,2016,278.508289,27206716.39,0.32617563,0.435976953,0.268380966
SA152_2016,0.740421029,0.209683764,SAND_CREEK,8,24,0,24,0.5,1,0.2,0.5,1,2.003205128,2016,180.563766,27206716.39,0.311386554,0.555944294,0.428800983
SA153_2016,0.689518824,0.21295649,SAND_CREEK,10,25,1,26,0.16,1,0.1,0.35,0.55,1.896367521,2016,205.714243,27206716.39,0.415152547,0.865355825,0.264517652
SA154_2016,0.591946982,0.216356777,SAND_CREEK,6,20,4,24,0.3,0.85,0.25,0.65,0.95,3.338675214,2016,438.405663,27206716.39,0.259463743,0.633344976,0.504729045
SA155_2016,0.504789485,0.219984648,SAND_CREEK,5,19,3,22,0.894736842,1,0.05,0.8,0.05,3.044871795,2016,234.017881,27206716.39,0.405243905,0.377783744,0.470283742
SA157_2016,0.282134106,0.18868302,SAND_CREEK,0,0,0,0,0,0,1,0.05,0,0,2016,0,27206716.39,0,0,0
SA158_2016,0.363276899,0.191553399,SAND_CREEK,0,0,0,0,0,0,0.8,0.45,0,0.961538462,2016,0,27206716.39,0,0,0
SA159_2016,0.46079305,0.194397367,SAND_CREEK,4,32,0,32,0.25,0.9,0.3,0.7,1,2.938034188,2016,135.771315,27206716.39,0.465001139,0.5576202,0.330534756
SA160_2016,0.547337937,0.196998015,SAND_CREEK,5,24,1,25,0.5,0.95,0.2,0.75,1,1.709401709,2016,126.506687,27206716.39,0.251486405,0.741793576,0.518587029
SA161_2016,0.624470929,0.200016184,SAND_CREEK,7,22,1,23,0.409090909,0.8,0.15,0.95,1,1.736111111,2016,239.456285,27206716.39,0.351262693,0.285868086,0.241580909
TH001_2016,0.394315189,0.310771822,THOUSAND_ACRES,4,22,1,23,0.045454545,1,0.55,0.4,0.7,1.148504274,2016,11.057475,27569877.76,0.207672847,0.312826126,0.13548479
TH002_2016,0.319029851,0.310158543,THOUSAND_ACRES,0,0,0,0,0,0,0.9,1,0,0.747863248,2016,0,27569877.76,0,0,0
TH003_2016,0.392230026,0.313516707,THOUSAND_ACRES,0,0,0,0,0,0,1,0.85,0,0.026709402,2016,0,27569877.76,0,0,0
TH004_2016,0.454784899,0.316172939,THOUSAND_ACRES,3,4,0,4,0.25,0.2,0.9,0.75,0.05,2.19017094,2016,9.738292,27569877.76,0.516397779,0.333333333,0.333333333
TH005_2016,0.369457858,0.315223563,THOUSAND_ACRES,2,2,4,6,0,0.2,1,0.9,0,1.041666667,2016,0,27569877.76,0.224943561,0.159852243,0.322416219
TH006_2016,0.45500439,0.318866203,THOUSAND_ACRES,3,5,0,5,0.2,0.45,1,0.85,0,1.816239316,2016,0,27569877.76,0.432994207,0.671867209,0.20972649
TH007_2016,0.51750439,0.32141246,THOUSAND_ACRES,5,11,0,11,0,0.75,0.55,0.9,0.15,1.789529915,2016,53.161826,27569877.76,0.349327247,0.196544912,0.60962823
TH008_2016,0.432780948,0.320217324,THOUSAND_ACRES,0,0,0,0,0,0.1,1,0.8,0,0.667735043,2016,0,27569877.76,0.341424726,0.241129903,0.196198989
TH009_2016,0.517449517,0.323508156,THOUSAND_ACRES,4,10,0,10,0.1,0.85,0.95,0.65,0,2.483974359,2016,0.260504,27569877.76,0.433692195,0.441899665,0.322078738
TH010_2016,0.562280509,0.326446058,THOUSAND_ACRES,2,3,0,3,0,0.55,0.35,0.65,0,4.460470085,2016,43.594379,27569877.76,0.450334918,0.340732831,0.328462857
TH011_2016,0.508450395,0.324756596,THOUSAND_ACRES,5,12,0,12,0.75,0.95,0.15,0.6,0.95,1.228632479,2016,9.253148,27569877.76,0.226325187,0.526876991,0.651590566
TH012_2016,0.571773486,0.32772592,THOUSAND_ACRES,5,17,0,17,0,0.9,0.1,0.7,0,1.362179487,2016,62.977675,27569877.76,0.223972834,0.506971929,0.354059523
TH013_2016,0.617098332,0.330681216,THOUSAND_ACRES,8,9,0,9,0.444444444,0.9,0.2,0.8,0.7,2.884615385,2016,0,27569877.76,0.166157564,0.336272784,0.213112013
TH014_2016,0.542910448,0.324535524,THOUSAND_ACRES,2,3,0,3,0.333333333,0.3,0.8,0.85,0,1.575854701,2016,0,27569877.76,0.442298805,0.555312719,0.517848675
TH015_2016,0.590100966,0.328079411,THOUSAND_ACRES,2,4,3,7,0,1,0.35,0.8,0.05,0.908119658,2016,0,27569877.76,0.071191133,0.127466913,0.022532179
TH016_2016,0.645193152,0.330725543,THOUSAND_ACRES,5,9,0,9,0.333333333,0.85,0,0.4,0.8,0.854700855,2016,107.858548,27569877.76,0.293634248,0.547918372,0.595502444
TH017_2016,0.670215101,0.333329032,THOUSAND_ACRES,3,7,2,9,0.857142857,0.75,0,0.3,0.85,2.991452991,2016,65.243986,27569877.76,0.340431711,0.688617049,0.214335416
TH018_2016,0.442767779,0.322602546,THOUSAND_ACRES,4,10,1,11,0.7,0.95,0.05,0.35,0.9,2.243589744,2016,263.565699,27569877.76,0.164637323,0.466948183,0.271965067
TH019_2016,0.50976734,0.323180476,THOUSAND_ACRES,0,0,0,0,0,0,1,0.65,0,0.133547009,2016,0,27569877.76,0,0,0
TH020_2016,0.58631475,0.325021995,THOUSAND_ACRES,0,0,0,0,0,0.15,0.75,0.4,0,0.267094017,2016,9.310847,27569877.76,0.503844185,0.321926154,0.328484299
TH021_2016,0.632627305,0.327538514,THOUSAND_ACRES,6,10,0,10,0,0.95,0.4,0.65,0.5,1.415598291,2016,79.485174,27569877.76,0.370868427,0.55912466,0.43932986
TH022_2016,0.666099649,0.330893872,THOUSAND_ACRES,6,13,1,14,0.384615385,0.85,0.5,0.6,1,2.457264957,2016,160.372592,27569877.76,0.277176247,0.450253153,0.415187867
TH023_2016,0.704784899,0.333489505,THOUSAND_ACRES,5,15,1,16,0.133333333,0.95,0.1,0.7,1,2.083333333,2016,157.875484,27569877.76,0.303735105,0.410985441,0.729467142
TH024_2016,0.726679104,0.336082894,THOUSAND_ACRES,6,14,0,14,0.357142857,1,0.1,0.55,1,2.110042735,2016,364.50737,27569877.76,0.46970024,0.476741596,0.644159288
TH025_2016,0.743579895,0.339031457,THOUSAND_ACRES,6,11,4,15,0.454545455,0.95,0.1,0.85,0.8,2.163461538,2016,464.723873,27569877.76,0.313353654,0.431125183,0.640839656
TH026_2016,0.720423617,0.341866679,THOUSAND_ACRES,6,9,2,11,0.222222222,0.85,0,0.75,0.9,1.549145299,2016,391.263066,27569877.76,0.243068719,0.406484627,0.375988209
TH027_2016,0.678994732,0.345214182,THOUSAND_ACRES,3,5,1,6,0.8,0.7,0.25,0.85,1,5.395299145,2016,305.022823,27569877.76,0.379563523,0.429763016,0.109610015
TH028_2016,0.236117208,0.357707,THOUSAND_ACRES,1,1,0,1,0,0,1,1,0,0.908119658,2016,0,27569877.76,0.389620904,0.205284966,0.287525501
TH029_2016,0.517175154,0.325693628,THOUSAND_ACRES,6,17,3,20,0.058823529,1,0.05,0.7,0.75,3.28525641,2016,199.74045,27569877.76,0.290220729,0.607388105,0.350631374
TH030_2016,0.605849429,0.326394438,THOUSAND_ACRES,7,13,0,13,0.307692308,1,0,0.8,0.95,1.923076923,2016,170.157888,27569877.76,0.325153654,0.823109914,0.413882738
TH031_2016,0.667910448,0.328133837,THOUSAND_ACRES,6,11,7,18,0.454545455,0.85,0.05,0.95,0.95,3.338675214,2016,51.617668,27569877.76,0.300204908,0.597665965,0.415005121
TH032_2016,0.701492537,0.330885455,THOUSAND_ACRES,5,14,0,14,0.071428571,1,0.15,0.7,1,3.178418803,2016,148.478747,27569877.76,0.377529952,0.884247743,0.465392376
TH033_2016,0.71131475,0.333387947,THOUSAND_ACRES,4,11,0,11,0.636363636,1,0.25,0.55,1,2.911324786,2016,167.464876,27569877.76,0.264926881,0.36586963,0.430931557
TH034_2016,0.718667691,0.335585763,THOUSAND_ACRES,4,21,5,26,0.666666667,1,0.05,0.65,1,1.201923077,2016,415.109859,27569877.76,0.42043946,0.313684329,0.748553228
TH035_2016,0.745280948,0.338256583,THOUSAND_ACRES,5,16,1,17,0.1875,0.85,0.15,0.8,1,1.335470085,2016,557.515137,27569877.76,0.335821836,0.679631381,0.487985286
TH036_2016,0.757188323,0.341349348,THOUSAND_ACRES,3,6,1,7,0.5,0.55,0.1,0.95,0.9,2.19017094,2016,653.791434,27569877.76,0.286142304,0.212066689,0.149238223
TH037_2016,0.735897717,0.344588559,THOUSAND_ACRES,7,13,2,15,0.307692308,1,0.1,0.65,0.8,1.148504274,2016,658.909398,27569877.76,0.41375925,0.524963611,0.520856736
TH038_2016,0.686512291,0.347478768,THOUSAND_ACRES,1,3,0,3,1,0.95,0.4,0.4,1,3.766025641,2016,386.238738,27569877.76,0.446954139,0.727279492,0.465616727
TH039_2016,0.328632572,0.356908559,THOUSAND_ACRES,1,1,0,1,0,0,1,0.85,0,2.430555556,2016,0,27569877.76,0.353913658,0.078192736,0.294266815
TH040_2016,0.293129939,0.359123208,THOUSAND_ACRES,0,0,0,0,0,0,1,0.3,0,0.16025641,2016,0,27569877.76,0.431917673,0.453872424,0.31420601
TH041_2016,0.649418349,0.329270619,THOUSAND_ACRES,4,15,0,15,0.533333333,1,0.1,0.55,0.9,3.552350427,2016,23.934366,27569877.76,0.205423621,0.330626179,0.335925361
TH042_2016,0.667800702,0.331263074,THOUSAND_ACRES,4,13,1,14,0.230769231,0.95,0.05,0.5,0.95,3.846153846,2016,21.580181,27569877.76,0.3067896,0.396735656,0.120709426
TH043_2016,0.63965101,0.33311357,THOUSAND_ACRES,4,18,0,18,0.777777778,1,0.1,0.5,1,2.323717949,2016,289.102024,27569877.76,0.335704387,0.818485132,0.492813303
TH044_2016,0.632462687,0.335103219,THOUSAND_ACRES,6,18,1,19,0.333333333,0.95,0.15,0.35,0.9,2.056623932,2016,383.744233,27569877.76,0.159627024,0.930159579,0.701418943
TH045_2016,0.666374012,0.337370611,THOUSAND_ACRES,4,16,2,18,0.6875,1,0.05,0.45,1,1.228632479,2016,284.551357,27569877.76,0.249947611,0.612309617,0.744648379
TH046_2016,0.698145303,0.339994299,THOUSAND_ACRES,5,13,1,14,0.538461538,0.95,0,0.6,0.95,1.362179487,2016,259.436047,27569877.76,0.357911004,0.533609117,0.610924068
TH047_2016,0.708571115,0.343056765,THOUSAND_ACRES,4,15,2,17,0.733333333,0.95,0.2,0.6,1,1.308760684,2016,420.061758,27569877.76,0.461798214,0.306387295,0.84930012
TH048_2016,0.699462248,0.346187124,THOUSAND_ACRES,4,16,1,17,0.6875,0.95,0.3,0.7,1,1.121794872,2016,626.017141,27569877.76,0.229053938,0.807176463,0.688150557
TH049_2016,0.648979368,0.349116609,THOUSAND_ACRES,4,13,4,17,0.307692308,0.95,0.1,0.85,1,1.148504274,2016,575.761726,27569877.76,0.295174595,0.565966543,0.866906114
TH050_2016,0.377359526,0.356789046,THOUSAND_ACRES,4,8,0,8,0.625,0.9,0,0.45,0.75,3.338675214,2016,122.279834,27569877.76,0.212925771,0.187523156,0.460682779
TH051_2016,0.342460492,0.359437983,THOUSAND_ACRES,3,4,1,5,0.25,0.05,1,0.4,0,1.388888889,2016,0,27569877.76,0.386409309,0.444582523,0.138777365
TH052_2016,0.660283143,0.331751789,THOUSAND_ACRES,4,10,4,14,0.4,0.95,0,0.6,0.55,1.415598291,2016,33.980986,27569877.76,0.161126437,0.251632534,0.253487584
TH053_2016,0.649198859,0.333217373,THOUSAND_ACRES,6,13,21,34,0.230769231,0.85,0.05,0.85,0.9,1.469017094,2016,36.801323,27569877.76,0.391491338,0.404073539,0.374364754
TH054_2016,0.630761633,0.334433831,THOUSAND_ACRES,2,19,4,23,0.894736842,0.95,0.15,0.6,1,1.549145299,2016,250.016413,27569877.76,0.186541719,0.604605629,0.354988209
TH055_2016,0.639760755,0.336703467,THOUSAND_ACRES,6,17,3,20,0.117647059,0.95,0.15,0.8,0.45,2.297008547,2016,261.129157,27569877.76,0.381993764,0.629269812,0.92341429
TH056_2016,0.70072432,0.344544232,THOUSAND_ACRES,5,15,0,15,0.533333333,0.95,0.05,0.55,0.9,0.854700855,2016,205.995729,27569877.76,0.221722254,0.624367774,0.538573122
TH057_2016,0.696553995,0.347139866,THOUSAND_ACRES,3,20,1,21,1,0.85,0.2,0.45,1,1.175213675,2016,488.882814,27569877.76,0.361691924,0.568841753,0.302925112
TH058_2016,0.660722125,0.3490302,THOUSAND_ACRES,6,16,0,16,0.0625,1,0,0.35,0.95,0.721153846,2016,582.719965,27569877.76,0.352898339,0.442990706,0.644638293
TH059_2016,0.643876207,0.350877892,THOUSAND_ACRES,3,7,2,9,0.285714286,0.85,0,0.95,0.45,0.881410256,2016,340.60397,27569877.76,0.361593103,0.837032228,0.333018309
TH060_2016,0.626920544,0.352509561,THOUSAND_ACRES,5,18,1,19,0.055555556,1,0.3,1,0,1.201923077,2016,71.010588,27569877.76,0.449145084,0.464806585,0.608485141
TH061_2016,0.582089552,0.353417977,THOUSAND_ACRES,1,1,0,1,1,0.25,1,0.95,0,2.751068376,2016,0,27569877.76,0.153392522,0.12753455,0.033975569
TH062_2016,0.473441615,0.355115294,THOUSAND_ACRES,4,14,0,14,0.214285714,0.95,0.25,0.85,0.9,3.205128205,2016,52.809072,27569877.76,0.366667684,0.515526479,0.747814558
TH063_2016,0.649857331,0.333630341,THOUSAND_ACRES,2,38,2,40,0,0.85,0.1,0.9,1,1.736111111,2016,90.105269,27569877.76,0.287520535,0.20983807,0.15528709
TH064_2016,0.680147059,0.345312374,THOUSAND_ACRES,5,18,3,21,0.444444444,0.95,0.25,0.5,1,0.507478632,2016,181.106687,27569877.76,0.379235265,0.49645571,0.426427441
TH065_2016,0.679323968,0.346857073,THOUSAND_ACRES,4,23,1,24,0.347826087,0.9,0.1,0.75,1,1.068376068,2016,480.694867,27569877.76,0.237608144,0.210486646,0.256481195
TH066_2016,0.668788411,0.348935375,THOUSAND_ACRES,5,7,9,16,0.571428571,0.95,0.1,0.6,0.85,1.068376068,2016,384.895295,27569877.76,0.468593918,0.245692437,0.732967108
TH067_2016,0.670105356,0.351026583,THOUSAND_ACRES,6,18,3,21,0.555555556,0.95,0,0.75,0.85,0.854700855,2016,160.323692,27569877.76,0.414841028,0.233163562,0.574273401
TH068_2016,0.617153205,0.334726723,THOUSAND_ACRES,4,9,2,11,0.333333333,1,0.15,0.75,0.55,2.831196581,2016,171.309327,27569877.76,0.290413996,0.52328139,0.484091336
TH070_2016,0.662039069,0.334948357,THOUSAND_ACRES,6,12,0,12,0.25,1,0,0.75,0.75,2.056623932,2016,179.079693,27569877.76,0.375519859,0.553933357,0.258302648
TH071_2016,0.651009658,0.33513913,THOUSAND_ACRES,3,8,7,15,0,0.95,0,0.9,0.85,2.510683761,2016,334.523921,27569877.76,0.12165257,0.283480375,0.128688922
TH072_2016,0.647936787,0.346101837,THOUSAND_ACRES,5,15,2,17,0.266666667,0.7,0.15,0.5,0.95,0.721153846,2016,241.368743,27569877.76,0.417436093,0.492604738,0.755921756
